Rvals*1e9,0a1,0a1
7.822716316691862734e-08,-7.125752725847385591e+03,-3.027583764802465716e+00
7.826898907951786233e-08,-7.125752765888028989e+03,-3.027633815685468743e+00
7.831081499211709731e-08,-7.125752805843174428e+03,-3.027683759696195853e+00
7.835264090471631906e-08,-7.125752845713051101e+03,-3.027733597120148890e+00
7.839446681731555405e-08,-7.125752885497885472e+03,-3.027783328241187455e+00
7.843629272991477580e-08,-7.125752925197904915e+03,-3.027832953343170708e+00
7.847811864251401078e-08,-7.125752964813334984e+03,-3.027882472708383510e+00
7.851994455511324577e-08,-7.125753004344401234e+03,-3.027931886617718504e+00
7.856177046771246752e-08,-7.125753043791327400e+03,-3.027981195352284605e+00
7.860359638031170251e-08,-7.125753083154338128e+03,-3.028030399191743882e+00
7.864542229291092426e-08,-7.125753122433653516e+03,-3.028079498414482096e+00
7.868724820551015924e-08,-7.125753161629500028e+03,-3.028128493298457791e+00
7.872907411810939423e-08,-7.125753200742097761e+03,-3.028177384121151672e+00
7.877090003070861598e-08,-7.125753239771666813e+03,-3.028226171157926583e+00
7.881272594330785097e-08,-7.125753278718428191e+03,-3.028274854684749329e+00
7.885455185590707272e-08,-7.125753317582601994e+03,-3.028323434976016415e+00
7.889637776850630770e-08,-7.125753356364404681e+03,-3.028371912304538505e+00
7.893820368110554269e-08,-7.125753395064057258e+03,-3.028420286943672046e+00
7.898002959370476444e-08,-7.125753433681774368e+03,-3.028468559164408713e+00
7.902185550630399942e-08,-7.125753472217774288e+03,-3.028516729238381444e+00
7.906368141890322117e-08,-7.125753510672272569e+03,-3.028564797435467248e+00
7.910550733150245616e-08,-7.125753549045484760e+03,-3.028612764024785076e+00
7.914733324410169115e-08,-7.125753587337625504e+03,-3.028660629274542604e+00
7.918915915670091290e-08,-7.125753625548910350e+03,-3.028708393452236081e+00
7.923098506930014788e-08,-7.125753663679550300e+03,-3.028756056824803089e+00
7.927281098189936963e-08,-7.125753701729759086e+03,-3.028803619657165491e+00
7.931463689449860462e-08,-7.125753739699747712e+03,-3.028851082215354484e+00
7.935646280709783960e-08,-7.125753777589728998e+03,-3.028898444763285180e+00
7.939828871969706136e-08,-7.125753815399912128e+03,-3.028945707563967193e+00
7.944011463229629634e-08,-7.125753853130508105e+03,-3.028992870879478438e+00
7.948194054489551809e-08,-7.125753890781725204e+03,-3.029039934972030501e+00
7.952376645749475308e-08,-7.125753928353773517e+03,-3.029086900102416990e+00
7.956559237009397483e-08,-7.125753965846858591e+03,-3.029133766530146321e+00
7.960741828269320981e-08,-7.125754003261190519e+03,-3.029180534515025336e+00
7.964924419529244480e-08,-7.125754040596974846e+03,-3.029227204314913990e+00
7.969107010789166655e-08,-7.125754077854417119e+03,-3.029273776187617617e+00
7.973289602049090154e-08,-7.125754115033721064e+03,-3.029320250389462288e+00
7.977472193309012329e-08,-7.125754152135095865e+03,-3.029366627176719895e+00
7.981654784568935827e-08,-7.125754189158744339e+03,-3.029412906804263006e+00
7.985837375828859326e-08,-7.125754226104868394e+03,-3.029459089526430393e+00
7.990019967088781501e-08,-7.125754262973669938e+03,-3.029505175596993283e+00
7.994202558348705000e-08,-7.125754299765352698e+03,-3.029551165268742796e+00
7.998385149608627175e-08,-7.125754336480116763e+03,-3.029597058792577347e+00
8.002567740868550673e-08,-7.125754373118164949e+03,-3.029642856421058905e+00
8.006750332128474172e-08,-7.125754409679696437e+03,-3.029688558403740739e+00
8.010932923388396347e-08,-7.125754446164913134e+03,-3.029734164990177003e+00
8.015115514648319845e-08,-7.125754482574011490e+03,-3.029779676429070090e+00
8.019298105908242020e-08,-7.125754518907187958e+03,-3.029825092968628564e+00
8.023480697168165519e-08,-7.125754555164647172e+03,-3.029870414856460137e+00
8.027663288428089018e-08,-7.125754591346578309e+03,-3.029915642338293580e+00
8.031845879688011193e-08,-7.125754627453183275e+03,-3.029960775659884753e+00
8.036028470947934691e-08,-7.125754663484656703e+03,-3.030005815067109864e+00
8.040211062207856866e-08,-7.125754699441194134e+03,-3.030050760803076226e+00
8.044393653467780365e-08,-7.125754735322986562e+03,-3.030095613110937780e+00
8.048576244727703863e-08,-7.125754771130234076e+03,-3.030140372234367607e+00
8.052758835987626039e-08,-7.125754806863126760e+03,-3.030185038414667797e+00
8.056941427247549537e-08,-7.125754842521858336e+03,-3.030229611893140884e+00
8.061124018507471712e-08,-7.125754878106620708e+03,-3.030274092910074213e+00
8.065306609767395211e-08,-7.125754913617603961e+03,-3.030318481704911804e+00
8.069489201027317386e-08,-7.125754949055003635e+03,-3.030362778516880073e+00
8.073671792287240884e-08,-7.125754984419007087e+03,-3.030406983583631586e+00
8.077854383547164383e-08,-7.125755019709802582e+03,-3.030451097143231021e+00
8.082036974807086558e-08,-7.125755054927582933e+03,-3.030495119431708684e+00
8.086219566067010057e-08,-7.125755090072535495e+03,-3.030539050685520763e+00
8.090402157326932232e-08,-7.125755125144849444e+03,-3.030582891139331991e+00
8.094584748586855730e-08,-7.125755160144709407e+03,-3.030626641028050905e+00
8.098767339846779229e-08,-7.125755195072306378e+03,-3.030670300585072585e+00
8.102949931106701404e-08,-7.125755229927824075e+03,-3.030713870043959979e+00
8.107132522366624903e-08,-7.125755264711448035e+03,-3.030757349636539644e+00
8.111315113626547078e-08,-7.125755299423364704e+03,-3.030800739594165627e+00
8.115497704886470576e-08,-7.125755334063758710e+03,-3.030844040148279017e+00
8.119680296146394075e-08,-7.125755368632814680e+03,-3.030887251528549875e+00
8.123862887406316250e-08,-7.125755403130714512e+03,-3.030930373964967561e+00
8.128045478666239748e-08,-7.125755437557644655e+03,-3.030973407685647825e+00
8.132228069926161923e-08,-7.125755471913781548e+03,-3.031016352919139401e+00
8.136410661186085422e-08,-7.125755506199313459e+03,-3.031059209892294604e+00
8.140593252446008921e-08,-7.125755540414416828e+03,-3.031101978832223320e+00
8.144775843705931096e-08,-7.125755574559273555e+03,-3.031144659964506438e+00
8.148958434965854594e-08,-7.125755608634065538e+03,-3.031187253514442848e+00
8.153141026225776769e-08,-7.125755642638972859e+03,-3.031229759706268734e+00
8.157323617485700268e-08,-7.125755676574172867e+03,-3.031272178764390368e+00
8.161506208745623766e-08,-7.125755710439842915e+03,-3.031314510911720106e+00
8.165688800005545942e-08,-7.125755744236163082e+03,-3.031356756370906513e+00
8.169871391265469440e-08,-7.125755777963310720e+03,-3.031398915363536783e+00
8.174053982525391615e-08,-7.125755811621460452e+03,-3.031440988110368107e+00
8.178236573785315114e-08,-7.125755845210792359e+03,-3.031482974832703903e+00
8.182419165045238612e-08,-7.125755878731480152e+03,-3.031524875749387782e+00
8.186601756305160787e-08,-7.125755912183697546e+03,-3.031566691079945919e+00
8.190784347565084286e-08,-7.125755945567622803e+03,-3.031608421042769841e+00
8.194966938825006461e-08,-7.125755978883427815e+03,-3.031650065856114740e+00
8.199149530084929960e-08,-7.125756012131285388e+03,-3.031691625735763118e+00
8.203332121344853458e-08,-7.125756045311370144e+03,-3.031733100899233424e+00
8.207514712604775633e-08,-7.125756078423855797e+03,-3.031774491562133189e+00
8.211697303864699132e-08,-7.125756111468911513e+03,-3.031815797938824275e+00
8.215879895124621307e-08,-7.125756144446711914e+03,-3.031857020244765000e+00
8.220062486384544806e-08,-7.125756177357425258e+03,-3.031898158692817979e+00
8.224245077644466981e-08,-7.125756210201223439e+03,-3.031939213496872565e+00
8.228427668904390479e-08,-7.125756242978277442e+03,-3.031980184869055073e+00
8.232610260164313978e-08,-7.125756275688752794e+03,-3.032021073021228030e+00
8.236792851424236153e-08,-7.125756308332824119e+03,-3.032061878163989199e+00
8.240975442684159651e-08,-7.125756340910656945e+03,-3.032102600509120283e+00
8.245158033944081826e-08,-7.125756373422417710e+03,-3.032143240265421813e+00
8.249340625204005325e-08,-7.125756405868275579e+03,-3.032183797642843626e+00
8.253523216463928824e-08,-7.125756438248396989e+03,-3.032224272849672886e+00
8.257705807723850999e-08,-7.125756470562949289e+03,-3.032264666093932970e+00
8.261888398983774497e-08,-7.125756502812097096e+03,-3.032304977582883865e+00
8.266070990243696672e-08,-7.125756534996006849e+03,-3.032345207524095976e+00
8.270253581503620171e-08,-7.125756567114844074e+03,-3.032385356122281550e+00
8.274436172763543669e-08,-7.125756599168768844e+03,-3.032425423583848811e+00
8.278618764023465845e-08,-7.125756631157950324e+03,-3.032465410113624582e+00
8.282801355283389343e-08,-7.125756663082549494e+03,-3.032505315915448918e+00
8.286983946543311518e-08,-7.125756694942729155e+03,-3.032545141192952265e+00
8.291166537803235017e-08,-7.125756726738653924e+03,-3.032584886149900516e+00
8.295349129063158515e-08,-7.125756758470480236e+03,-3.032624550987991441e+00
8.299531720323080690e-08,-7.125756790138376346e+03,-3.032664135908969882e+00
8.303714311583004189e-08,-7.125756821742497777e+03,-3.032703641114155246e+00
8.307896902842926364e-08,-7.125756853283008240e+03,-3.032743066804399756e+00
8.312079494102849863e-08,-7.125756884760066896e+03,-3.032782413179097691e+00
8.316262085362773361e-08,-7.125756916173832906e+03,-3.032821680438357426e+00
8.320444676622695536e-08,-7.125756947524466341e+03,-3.032860868779930108e+00
8.324627267882619035e-08,-7.125756978812123634e+03,-3.032899978403073682e+00
8.328809859142541210e-08,-7.125757010036962129e+03,-3.032939009504288741e+00
8.332992450402464709e-08,-7.125757041199145533e+03,-3.032977962281379725e+00
8.337175041662386884e-08,-7.125757072298822095e+03,-3.033016836930178872e+00
8.341357632922310382e-08,-7.125757103336153705e+03,-3.033055633646658311e+00
8.345540224182233881e-08,-7.125757134311298614e+03,-3.033094352625954393e+00
8.349722815442156056e-08,-7.125757165224407800e+03,-3.033132994063181265e+00
8.353905406702079554e-08,-7.125757196075638603e+03,-3.033171558151339209e+00
8.358087997962001729e-08,-7.125757226865145640e+03,-3.033210045084826501e+00
8.362270589221925228e-08,-7.125757257593082613e+03,-3.033248455056183346e+00
8.366453180481848727e-08,-7.125757288259604138e+03,-3.033286788257429478e+00
8.370635771741770902e-08,-7.125757318864863919e+03,-3.033325044880537114e+00
8.374818363001694400e-08,-7.125757349409012932e+03,-3.033363225116234574e+00
8.379000954261616575e-08,-7.125757379892203971e+03,-3.033401329156022008e+00
8.383183545521540074e-08,-7.125757410314592562e+03,-3.033439357188931318e+00
8.387366136781463572e-08,-7.125757440676326041e+03,-3.033477309404603695e+00
8.391548728041385748e-08,-7.125757470977557205e+03,-3.033515185992293972e+00
8.395731319301309246e-08,-7.125757501218437937e+03,-3.033552987139987334e+00
8.399913910561231421e-08,-7.125757531399115578e+03,-3.033590713035229758e+00
8.404096501821154920e-08,-7.125757561519739284e+03,-3.033628363865512156e+00
8.408279093081078418e-08,-7.125757591580462758e+03,-3.033665939817251633e+00
8.412461684341000593e-08,-7.125757621581433341e+03,-3.033703441076879059e+00
8.416644275600924092e-08,-7.125757651522797460e+03,-3.033740867829310517e+00
8.420826866860846267e-08,-7.125757681404702453e+03,-3.033778220259712999e+00
8.425009458120769766e-08,-7.125757711227299296e+03,-3.033815498552719259e+00
8.429192049380693264e-08,-7.125757740990734419e+03,-3.033852702892001929e+00
8.433374640640615439e-08,-7.125757770695151521e+03,-3.033889833460396535e+00
8.437557231900538938e-08,-7.125757800340699760e+03,-3.033926890441514868e+00
8.441739823160461113e-08,-7.125757829927522835e+03,-3.033963874017191920e+00
8.445922414420384612e-08,-7.125757859455765356e+03,-3.034000784368863890e+00
8.450105005680308110e-08,-7.125757888925576481e+03,-3.034037621677858176e+00
8.454287596940230285e-08,-7.125757918337097180e+03,-3.034074386124962164e+00
8.458470188200153784e-08,-7.125757947690472975e+03,-3.034111077889821040e+00
8.462652779460075959e-08,-7.125757976985846653e+03,-3.034147697152241641e+00
8.466835370719999457e-08,-7.125758006223361008e+03,-3.034184244091484572e+00
