Rvals*1e9,0a1,0a1,0a1,0a1,0a1,0a1,0a1
4.786155061987793202e-08,-7.128184520443061047e+03,-7.125178680001140492e+03,-7.124762699588772193e+03,-5.440938673879308851e+00,-2.117328194705901279e+00,-1.903615437990910042e+00,-1.843294093791706612e+00
4.790337653247716038e-08,-7.128184660937643457e+03,-7.125178804094926818e+03,-7.124762863314891547e+03,-5.441221873167060075e+00,-2.117344117744012433e+00,-1.903826615874646855e+00,-1.843640478235984315e+00
4.794520244507638875e-08,-7.128184800948350130e+03,-7.125178927802876387e+03,-7.124763026417464062e+03,-5.441504091475326987e+00,-2.117360066786886819e+00,-1.904036972648136095e+00,-1.843985651954156424e+00
4.798702835767561712e-08,-7.128184940477259261e+03,-7.125179051126417107e+03,-7.124763188899526540e+03,-5.441785333023002380e+00,-2.117376041465024450e+00,-1.904246512164839089e+00,-1.844329620226375255e+00
4.802885427027485211e-08,-7.128185079526418122e+03,-7.125179174066928681e+03,-7.124763350764068491e+03,-5.442065602032028160e+00,-2.117392041411178205e+00,-1.904455238268472739e+00,-1.844672388309869238e+00
4.807068018287408047e-08,-7.128185218097893994e+03,-7.125179296625827192e+03,-7.124763512014088519e+03,-5.442344902684014940e+00,-2.117408066259742316e+00,-1.904663154778619027e+00,-1.845013961433511263e+00
4.811250609547330884e-08,-7.128185356193715961e+03,-7.125179418804503257e+03,-7.124763672652544301e+03,-5.442623239143843605e+00,-2.117424115647113858e+00,-1.904870265491050763e+00,-1.845354344799025714e+00
4.815433200807253721e-08,-7.128185493815910377e+03,-7.125179540604338399e+03,-7.124763832682401699e+03,-5.442900615561894639e+00,-2.117440189213045443e+00,-1.905076574191670202e+00,-1.845693543575730011e+00
4.819615792067176558e-08,-7.128185630966499048e+03,-7.125179662026714141e+03,-7.124763992106578371e+03,-5.443177036059871909e+00,-2.117456286598025983e+00,-1.905282084628784567e+00,-1.846031562915599888e+00
4.823798383327100057e-08,-7.128185767647492867e+03,-7.125179783073011095e+03,-7.124764150928001982e+03,-5.443452504739045850e+00,-2.117472407448070193e+00,-1.905486800546849491e+00,-1.846368407935709222e+00
4.827980974587022893e-08,-7.128185903860886356e+03,-7.125179903744595322e+03,-7.124764309149566543e+03,-5.443727025680619391e+00,-2.117488551407346709e+00,-1.905690725664449303e+00,-1.846704083729463264e+00
4.832163565846945730e-08,-7.128186039608667670e+03,-7.125180024042833793e+03,-7.124764466774161519e+03,-5.444000602945386902e+00,-2.117504718125899021e+00,-1.905893863676424882e+00,-1.847038595364450808e+00
4.836346157106868567e-08,-7.128186174892814961e+03,-7.125180143969082565e+03,-7.124764623804645453e+03,-5.444273240577934381e+00,-2.117520907252260720e+00,-1.906096218265169728e+00,-1.847371947882362253e+00
4.840528748366791404e-08,-7.128186309715297284e+03,-7.125180263524705879e+03,-7.124764780243873247e+03,-5.444544942586971636e+00,-2.117537118440159460e+00,-1.906297793081889846e+00,-1.847704146294575578e+00
4.844711339626714241e-08,-7.128186444078072782e+03,-7.125180382711035236e+03,-7.124764936094669793e+03,-5.444815712984680367e+00,-2.117553351345704549e+00,-1.906498591775678042e+00,-1.848035195592558910e+00
4.848893930886637739e-08,-7.128186577983091411e+03,-7.125180501529429421e+03,-7.124765091359867256e+03,-5.445085555738478078e+00,-2.117569605623596196e+00,-1.906698617955659092e+00,-1.848365100736878652e+00
4.853076522146560576e-08,-7.128186711432278571e+03,-7.125180619981222662e+03,-7.124765246042254148e+03,-5.445354474811263223e+00,-2.117585880934579112e+00,-1.906897875229699668e+00,-1.848693866664981922e+00
4.857259113406483413e-08,-7.128186844427582400e+03,-7.125180738067745551e+03,-7.124765400144620799e+03,-5.445622474138138713e+00,-2.117602176939966441e+00,-1.907096367174004659e+00,-1.849021498288895726e+00
4.861441704666406250e-08,-7.128186976970903743e+03,-7.125180855790320493e+03,-7.124765553669719338e+03,-5.445889557641734768e+00,-2.117618493304820326e+00,-1.907294097351568407e+00,-1.849348000494797528e+00
4.865624295926329087e-08,-7.128187109064167089e+03,-7.125180973150272621e+03,-7.124765706620320088e+03,-5.446155729213691288e+00,-2.117634829692828902e+00,-1.907491069306117115e+00,-1.849673378142839830e+00
4.869806887186252585e-08,-7.128187240709263278e+03,-7.125181090148925250e+03,-7.124765858999152442e+03,-5.446420992735161448e+00,-2.117651185774058309e+00,-1.907687286558511053e+00,-1.849997636068416496e+00
4.873989478446175422e-08,-7.128187371908077694e+03,-7.125181206787588053e+03,-7.124766010808937608e+03,-5.446685352064150720e+00,-2.117667561217781547e+00,-1.907882752620492450e+00,-1.850320779083406642e+00
4.878172069706098259e-08,-7.128187502662498446e+03,-7.125181323067551602e+03,-7.124766162052374057e+03,-5.446948811038507365e+00,-2.117683955696596954e+00,-1.908077470974013590e+00,-1.850642811973143953e+00
4.882354660966021096e-08,-7.128187632974391818e+03,-7.125181438990134666e+03,-7.124766312732151164e+03,-5.447211373481862573e+00,-2.117700368884391615e+00,-1.908271445085917950e+00,-1.850963739499710492e+00
4.886537252225943932e-08,-7.128187762845625912e+03,-7.125181554556628726e+03,-7.124766462850952848e+03,-5.447473043185721231e+00,-2.117716800459767512e+00,-1.908464678408293480e+00,-1.851283566400295566e+00
4.890719843485866769e-08,-7.128187892278045183e+03,-7.125181669768319807e+03,-7.124766612411424830e+03,-5.447733823938849085e+00,-2.117733250097970199e+00,-1.908657174371716003e+00,-1.851602297385470219e+00
4.894902434745790268e-08,-7.128188021273500453e+03,-7.125181784626496665e+03,-7.124766761416216468e+03,-5.447993719497796761e+00,-2.117749717482551475e+00,-1.908848936382826267e+00,-1.851919937145491524e+00
4.899085026005713105e-08,-7.128188149833815260e+03,-7.125181899132438048e+03,-7.124766909867949835e+03,-5.448252733606247844e+00,-2.117766202295870315e+00,-1.909039967841255514e+00,-1.852236490345852804e+00
4.903267617265635941e-08,-7.128188277960823143e+03,-7.125182013287417249e+03,-7.124767057769244275e+03,-5.448510869990874639e+00,-2.117782704222334722e+00,-1.909230272130028938e+00,-1.852551961625579668e+00
4.907450208525558778e-08,-7.128188405656330360e+03,-7.125182127092712108e+03,-7.124767205122689120e+03,-5.448768132347534987e+00,-2.117799222949471094e+00,-1.909419852602662893e+00,-1.852866355601571202e+00
4.911632799785481615e-08,-7.128188532922155900e+03,-7.125182240549584094e+03,-7.124767351930875520e+03,-5.449024524371509415e+00,-2.117815758166794016e+00,-1.909608712594216495e+00,-1.853179676867109160e+00
4.915815391045405114e-08,-7.128188659760085102e+03,-7.125182353659292858e+03,-7.124767498196366432e+03,-5.449280049728338682e+00,-2.117832309565735649e+00,-1.909796855436816543e+00,-1.853491929991782250e+00
4.919997982305327950e-08,-7.128188786171909669e+03,-7.125182466423083497e+03,-7.124767643921711169e+03,-5.449534712063626607e+00,-2.117848876836640581e+00,-1.909984284432155288e+00,-1.853803119522504428e+00
4.924180573565250787e-08,-7.128188912159418578e+03,-7.125182578842219300e+03,-7.124767789109451769e+03,-5.449788515011981360e+00,-2.117865459677442885e+00,-1.910171002866505985e+00,-1.854113249983067035e+00
4.928363164825173624e-08,-7.128189037724368973e+03,-7.125182690917938999e+03,-7.124767933762114808e+03,-5.450041462180978513e+00,-2.117882057786013128e+00,-1.910357014013117194e+00,-1.854422325871981414e+00
4.932545756085096461e-08,-7.128189162868524363e+03,-7.125182802651491329e+03,-7.124768077882211401e+03,-5.450293557173900183e+00,-2.117898670859517996e+00,-1.910542321129564680e+00,-1.854730351668198773e+00
4.936728347345019960e-08,-7.128189287593644622e+03,-7.125182914044090467e+03,-7.124768221472224468e+03,-5.450544803555459339e+00,-2.117915298600929308e+00,-1.910726927444845291e+00,-1.855037331824734181e+00
4.940910938604942796e-08,-7.128189411901470521e+03,-7.125183025096990605e+03,-7.124768364534648754e+03,-5.450795204891069723e+00,-2.117931940711849315e+00,-1.910910836181716199e+00,-1.855343270774346021e+00
4.945093529864865633e-08,-7.128189535793737377e+03,-7.125183135811404100e+03,-7.124768507071947170e+03,-5.451044764722841052e+00,-2.117948596898911795e+00,-1.911094050543534983e+00,-1.855648172926182227e+00
4.949276121124788470e-08,-7.128189659272172321e+03,-7.125183246188550584e+03,-7.124768649086567166e+03,-5.451293486569435132e+00,-2.117965266868498730e+00,-1.911276573711424565e+00,-1.855952042667978308e+00
4.953458712384711307e-08,-7.128189782338496116e+03,-7.125183356229651508e+03,-7.124768790580955283e+03,-5.451541373934601253e+00,-2.117981950331270014e+00,-1.911458408860390978e+00,-1.856254884363991220e+00
4.957641303644634805e-08,-7.128189904994415883e+03,-7.125183465935912864e+03,-7.124768931557531687e+03,-5.451788430305919420e+00,-2.117998646996833934e+00,-1.911639559138393007e+00,-1.856556702355759425e+00
4.961823894904557642e-08,-7.128190027241627831e+03,-7.125183575308539730e+03,-7.124769072018707448e+03,-5.452034659159503249e+00,-2.118015356577783503e+00,-1.911820027682176404e+00,-1.856857500965910290e+00
4.966006486164480479e-08,-7.128190149081839991e+03,-7.125183684348742645e+03,-7.124769211966888179e+03,-5.452280063943160116e+00,-2.118032078791054929e+00,-1.911999817602282326e+00,-1.857157284490304594e+00
4.970189077424403316e-08,-7.128190270516724013e+03,-7.125183793057703951e+03,-7.124769351404453118e+03,-5.452524648095582904e+00,-2.118048813351911974e+00,-1.912178932014543919e+00,-1.857456057210877143e+00
4.974371668684326153e-08,-7.128190391547959734e+03,-7.125183901436621454e+03,-7.124769490333769681e+03,-5.452768415030959659e+00,-2.118065559980792045e+00,-1.912357374000685617e+00,-1.857753823377550351e+00
4.978554259944248990e-08,-7.128190512177213350e+03,-7.125184009486682044e+03,-7.124769628757199825e+03,-5.453011368158084515e+00,-2.118082318397318975e+00,-1.912535146625215621e+00,-1.858050587227907613e+00
4.982736851204172488e-08,-7.128190632406151963e+03,-7.125184117209068063e+03,-7.124769766677086409e+03,-5.453253510854166208e+00,-2.118099088324481905e+00,-1.912712252949396952e+00,-1.858346352974177274e+00
4.986919442464095325e-08,-7.128190752236426306e+03,-7.125184224604951851e+03,-7.124769904095757738e+03,-5.453494846493658343e+00,-2.118115869487308345e+00,-1.912888696006199929e+00,-1.858641124806597489e+00
4.991102033724018162e-08,-7.128190871669669832e+03,-7.125184331675515750e+03,-7.124770041015538482e+03,-5.453735378415293766e+00,-2.118132661611419998e+00,-1.913064478819249015e+00,-1.858934906896503314e+00
4.995284624983940999e-08,-7.128190990707529636e+03,-7.125184438421922096e+03,-7.124770177438727842e+03,-5.453975109972170721e+00,-2.118149464426808848e+00,-1.913239604392960036e+00,-1.859227703394410236e+00
4.999467216243863835e-08,-7.128191109351626437e+03,-7.125184544845332312e+03,-7.124770313367621384e+03,-5.454214044466455746e+00,-2.118166277659895069e+00,-1.913414075721184826e+00,-1.859519518425700957e+00
5.003649807503787334e-08,-7.128191227603576408e+03,-7.125184650946902366e+03,-7.124770448804492844e+03,-5.454452185207420811e+00,-2.118183101047361738e+00,-1.913587895772985270e+00,-1.859810356100671358e+00
5.007832398763710171e-08,-7.128191345465002996e+03,-7.125184756727797321e+03,-7.124770583751621416e+03,-5.454689535475774953e+00,-2.118199934320820876e+00,-1.913761067514174297e+00,-1.860100220505146451e+00
5.012014990023633008e-08,-7.128191462937501456e+03,-7.125184862189153137e+03,-7.124770718211240819e+03,-5.454926098542276058e+00,-2.118216777215967905e+00,-1.913933593885569273e+00,-1.860389115708867225e+00
5.016197581283555844e-08,-7.128191580022668859e+03,-7.125184967332124870e+03,-7.124770852185603871e+03,-5.455161877659109315e+00,-2.118233629471376833e+00,-1.914105477812978684e+00,-1.860677045753608816e+00
5.020380172543478681e-08,-7.128191696722092274e+03,-7.125185072157850300e+03,-7.124770985676947930e+03,-5.455396876067893253e+00,-2.118250490823907484e+00,-1.914276722211683435e+00,-1.860964014669186817e+00
5.024562763803401518e-08,-7.128191813037357861e+03,-7.125185176667458109e+03,-7.124771118687470334e+03,-5.455631096983906581e+00,-2.118267361016888284e+00,-1.914447329980099699e+00,-1.861250026460824714e+00
5.028745355063325017e-08,-7.128191928970031768e+03,-7.125185280862094260e+03,-7.124771251219390251e+03,-5.455864543608591077e+00,-2.118284239794847146e+00,-1.914617304000406195e+00,-1.861535085113633858e+00
5.032927946323247853e-08,-7.128192044521681055e+03,-7.125185384742865608e+03,-7.124771383274891377e+03,-5.456097219144156796e+00,-2.118301126898234799e+00,-1.914786647141033527e+00,-1.861819194593972160e+00
5.037110537583170690e-08,-7.128192159693861868e+03,-7.125185488310906294e+03,-7.124771514856151043e+03,-5.456329126750537384e+00,-2.118318022077274154e+00,-1.914955362252216187e+00,-1.862102358848797490e+00
5.041293128843093527e-08,-7.128192274488120347e+03,-7.125185591567334995e+03,-7.124771645965342941e+03,-5.456560269584900702e+00,-2.118334925079011999e+00,-1.915123452175511165e+00,-1.862384581803486316e+00
5.045475720103016364e-08,-7.128192388906009910e+03,-7.125185694513264025e+03,-7.124771776604619845e+03,-5.456790650801739417e+00,-2.118351835653437210e+00,-1.915290919732175468e+00,-1.862665867368442862e+00
5.049658311362939863e-08,-7.128192502949053960e+03,-7.125185797149800237e+03,-7.124771906776125434e+03,-5.457020273516983266e+00,-2.118368753551831851e+00,-1.915457767729470628e+00,-1.862946219427111583e+00
5.053840902622862699e-08,-7.128192616618785905e+03,-7.125185899478046849e+03,-7.124772036481988835e+03,-5.457249140849804725e+00,-2.118385678528979632e+00,-1.915623998962326713e+00,-1.863225641849886705e+00
5.058023493882785536e-08,-7.128192729916719145e+03,-7.125186001499107078e+03,-7.124772165724329170e+03,-5.457477255888345091e+00,-2.118402610339205960e+00,-1.915789616214113256e+00,-1.863504138487632522e+00
5.062206085142708373e-08,-7.128192842844377083e+03,-7.125186103214077775e+03,-7.124772294505260106e+03,-5.457704621720996130e+00,-2.118419548740781089e+00,-1.915954622240244598e+00,-1.863781713166816845e+00
5.066388676402631210e-08,-7.128192955403253109e+03,-7.125186204624044876e+03,-7.124772422826871662e+03,-5.457931241404425649e+00,-2.118436493491357986e+00,-1.916119019800859080e+00,-1.864058369701417028e+00
5.070571267662554708e-08,-7.128193067594847889e+03,-7.125186305730099775e+03,-7.124772550691253855e+03,-5.458157118000579011e+00,-2.118453444352050852e+00,-1.916282811628624572e+00,-1.864334111883725775e+00
5.074753858922477545e-08,-7.128193179420657543e+03,-7.125186406533323861e+03,-7.124772678100472149e+03,-5.458382254534622113e+00,-2.118470401084161736e+00,-1.916446000448266629e+00,-1.864608943485366543e+00
5.078936450182400382e-08,-7.128193290882159090e+03,-7.125186507034793067e+03,-7.124772805056595644e+03,-5.458606654036914918e+00,-2.118487363453168015e+00,-1.916608588958598869e+00,-1.864882868263242344e+00
5.083119041442323219e-08,-7.128193401980830458e+03,-7.125186607235579686e+03,-7.124772931561670703e+03,-5.458830319509750950e+00,-2.118504331222694326e+00,-1.916770579868165125e+00,-1.865155889949885015e+00
5.087301632702246056e-08,-7.128193512718143211e+03,-7.125186707136761470e+03,-7.124773057617737322e+03,-5.459053253944615491e+00,-2.118521304161265384e+00,-1.916931975846560166e+00,-1.865428012264668478e+00
5.091484223962169554e-08,-7.128193623095548901e+03,-7.125186806739402527e+03,-7.124773183226826404e+03,-5.459275460323075535e+00,-2.118538282037942366e+00,-1.917092779561277549e+00,-1.865699238910191404e+00
5.095666815222092391e-08,-7.128193733114517272e+03,-7.125186906044558782e+03,-7.124773308390950660e+03,-5.459496941599575770e+00,-2.118555264621706957e+00,-1.917252993670011785e+00,-1.865969573567236139e+00
5.099849406482015228e-08,-7.128193842776485326e+03,-7.125187005053287976e+03,-7.124773433112111888e+03,-5.459717700727150458e+00,-2.118572251686671848e+00,-1.917412620808972568e+00,-1.866239019894541995e+00
5.104031997741938065e-08,-7.128193952082900978e+03,-7.125187103766646032e+03,-7.124773557392315524e+03,-5.459937740641070292e+00,-2.118589243005442491e+00,-1.917571663601472576e+00,-1.866507581538483729e+00
5.108214589001860902e-08,-7.128194061035188497e+03,-7.125187202185685237e+03,-7.124773681233540628e+03,-5.460157064255582782e+00,-2.118606238354463489e+00,-1.917730124660276037e+00,-1.866775262130682123e+00
5.112397180261783738e-08,-7.128194169634784885e+03,-7.125187300311438776e+03,-7.124773804637754438e+03,-5.460375674485295150e+00,-2.118623237510337987e+00,-1.917888006585280136e+00,-1.867042065274595375e+00
5.116579771521707237e-08,-7.128194277883106224e+03,-7.125187398144961662e+03,-7.124773927606930556e+03,-5.460593574214287926e+00,-2.118640240252132045e+00,-1.918045311961789068e+00,-1.867307994565829965e+00
5.120762362781630074e-08,-7.128194385781565870e+03,-7.125187495687276169e+03,-7.124774050143010754e+03,-5.460810766319956322e+00,-2.118657246360141855e+00,-1.918202043355039743e+00,-1.867573053574990594e+00
5.124944954041552911e-08,-7.128194493331564445e+03,-7.125187592939420028e+03,-7.124774172247937713e+03,-5.461027253671893789e+00,-2.118674255615854207e+00,-1.918358203334145307e+00,-1.867837245863632978e+00
5.129127545301475747e-08,-7.128194600534517122e+03,-7.125187689902430975e+03,-7.124774293923645018e+03,-5.461243039113282016e+00,-2.118691267803135769e+00,-1.918513794435429354e+00,-1.868100574965317451e+00
